Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Month,Year
211576,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Winter 2013-14,2013-12-01,26.89,12,2013
643516,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2019,2019-01-01,15.51,1,2019
825881,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2022,2022-01-01,14.86027012,1,2022
177821,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Summer 2010,2010-06-01,11.26,6,2010
177870,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2011,2011-06-01,13.48,6,2011
410828,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Winter 2015-16,2015-12-01,7.37,12,2015
410829,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Summer 2016,2016-06-01,7.38,6,2016
742255,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Winter 2020-21,2020-12-01,6.409598292,12,2020
173743,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Summer 2013,2013-06-01,10.62,6,2013
605813,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2018,2018-01-01,7.72,1,2018
177852,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Summer 2010,2010-06-01,11.25,6,2010
171584,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2008-09,2008-12-01,25.88,12,2008
602905,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2017-18,2017-12-01,21.61,12,2017
825878,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Annual Average 2022,2022-01-01,14.11301581,1,2022
643534,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2019,2019-01-01,14.65,1,2019
825863,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2022,2022-01-01,14.84032198,1,2022
171589,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2008-09,2008-12-01,26.5,12,2008
211582,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2013-14,2013-12-01,25.9,12,2013
177947,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Summer 2013,2013-06-01,9.68,6,2013
177912,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2012,2012-06-01,12.31,6,2012
177954,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2013,2013-06-01,12.2,6,2013
334155,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2014-15,2014-12-01,8.23,12,2014
173629,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2009,2009-06-01,9.96,6,2009
173187,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2010-11,2010-12-01,12.13,12,2010
174275,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2013,2012-12-01,8.13,12,2012
742365,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2021,2021-01-01,6.22951803,1,2021
173182,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2010-11,2010-12-01,11.44,12,2010
174270,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2013,2012-12-01,7.85,12,2012
173624,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2009,2009-06-01,9.65,6,2009
547570,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2017,2017-01-01,6.75,1,2017
742364,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2021,2021-06-01,7.692537752,6,2021
823365,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2021-22,2021-12-01,6.593739371,12,2021
173765,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2013,2013-06-01,9.95,6,2013
173731,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2012,2012-06-01,9.87,6,2012
334152,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Winter 2014-15,2014-12-01,8.63,12,2014
742362,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Annual Average 2021,2021-01-01,6.429053208,1,2021
742389,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2021,2021-01-01,6.826255998,1,2021
173181,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Winter 2010-11,2010-12-01,11.87,12,2010
173632,375.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2009,2009-06-01,11.35,6,2009
173190,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2010-11,2010-12-01,14.54,12,2010
174278,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2013,2012-12-01,9.7,12,2012
334179,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2014-15,2014-12-01,10.57,12,2014
547594,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2017,2017-01-01,8.2,1,2017
823356,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2021-22,2021-12-01,7.246660099,12,2021
742388,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2021,2021-06-01,8.792481229,6,2021
173734,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2012,2012-06-01,11.02,6,2012
173768,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2013,2013-06-01,10.93,6,2013
605888,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2018,2018-01-01,7.7,1,2018
823426,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206.0,Borough Park,Annual Average 2022,2022-01-01,5.665083598,1,2022
605863,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Winter 2017-18,2017-12-01,7.71,12,2017
823354,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2022,2022-01-01,6.190293563,1,2022
173122,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2008-09,2008-12-01,14.74,12,2008
211891,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2013-14,2013-12-01,13.08,12,2013
605890,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2017-18,2017-12-01,8.65,12,2017
211882,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Winter 2013-14,2013-12-01,10.93,12,2013
649861,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Annual Average 2019,2019-01-01,6.24,1,2019
823381,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Annual Average 2022,2022-01-01,5.627665469,1,2022
173113,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Winter 2008-09,2008-12-01,12.69,12,2008
874391,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206.0,Borough Park,Winter 2022-23,2022-12-01,6.105061444,12,2022
874393,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206.0,Borough Park,Annual Average 2023,2023-01-01,6.58301364,1,2023
334112,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208.0,Canarsie - Flatlands,Summer 2015,2015-06-01,8.97,6,2015
173666,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2010,2010-06-01,12.64,6,2010
173700,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2011,2011-06-01,12.15,6,2011
410960,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2015-16,2015-12-01,8.76,12,2015
410961,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2016,2016-06-01,8.89,6,2016
823564,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),Summer 2022,2022-06-01,6.146248912,6,2022
877085,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Annual Average 2023,2023-01-01,17.32567467,1,2023
877087,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Winter 2022-23,2022-12-01,21.77739196,12,2022
173760,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2013,2013-06-01,9.75,6,2013
173097,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Winter 2008-09,2008-12-01,13.49,12,2008
605815,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Winter 2017-18,2017-12-01,9.25,12,2017
649813,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2019,2019-01-01,7.32,1,2019
605881,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2017-18,2017-12-01,7.58,12,2017
649879,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2019,2019-01-01,6.19,1,2019
823363,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2022,2022-01-01,5.555328298,1,2022
173119,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2008-09,2008-12-01,12.4,12,2008
211888,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2013-14,2013-12-01,10.97,12,2013
173114,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2008-09,2008-12-01,11.72,12,2008
211883,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2013-14,2013-12-01,10.35,12,2013
605866,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2017-18,2017-12-01,7.46,12,2017
649864,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2019,2019-01-01,6.01,1,2019
173233,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Winter 2012-13,2012-12-01,10.78,12,2012
173726,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2012,2012-06-01,9.61,6,2012
605864,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2018,2018-01-01,6.42,1,2018
605879,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2018,2018-01-01,6.51,1,2018
742379,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01,7.911146996,6,2021
742363,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2020-21,2020-12-01,6.48277595,12,2020
173658,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2010,2010-06-01,10.98,6,2010
173692,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2011,2011-06-01,10.79,6,2011
410936,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2015-16,2015-12-01,6.89,12,2015
410937,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2016,2016-06-01,7.06,6,2016
650038,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2019,2019-01-01,6.65,1,2019
168442,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2008-09,2008-12-01,12.79,12,2008
213802,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2013-14,2013-12-01,11.51,12,2013
177264,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Winter 2010-11,2010-12-01,11.47,12,2010
178608,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Annual Average 2013,2012-12-01,7.82,12,2012
178458,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2010,2009-12-01,10.33,12,2009
178472,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Annual Average 2010,2009-12-01,8.98,12,2009
172637,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2010,2009-12-01,21.22,12,2009
172190,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,Summer 2012,2012-06-01,18.77,6,2012
602900,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Annual Average 2018,2018-01-01,17.55,1,2018
741092,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Summer 2021,2021-06-01,10.79354872,6,2021
825883,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Winter 2021-22,2021-12-01,19.71102945,12,2021
741047,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206.0,Borough Park,Summer 2021,2021-06-01,11.36657578,6,2021
825928,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206.0,Borough Park,Winter 2021-22,2021-12-01,21.0263611,12,2021
825922,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,Winter 2021-22,2021-12-01,19.18550528,12,2021
172238,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Summer 2013,2013-06-01,18.56,6,2013
602927,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Annual Average 2018,2018-01-01,20.25,1,2018
172204,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Summer 2012,2012-06-01,18.99,6,2012
172195,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Summer 2012,2012-06-01,16.21,6,2012
743660,386.0,Ozone (O3),Mean,ppb,UHF34,408.0,Jamaica,Summer 2021,2021-06-01,30.99122698,6,2021
741118,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Winter 2020-21,2020-12-01,21.48186462,12,2020
172127,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Summer 2010,2010-06-01,17.87,6,2010
172161,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Summer 2011,2011-06-01,17.26,6,2011
412625,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Winter 2015-16,2015-12-01,22.45,12,2015
412626,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,Summer 2016,2016-06-01,13.11,6,2016
741052,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,Winter 2020-21,2020-12-01,21.17469782,12,2020
412653,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Summer 2016,2016-06-01,16.36,6,2016
412652,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Winter 2015-16,2015-12-01,24.29,12,2015
172170,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,Summer 2011,2011-06-01,20.69,6,2011
877200,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),Summer 2023,2023-06-01,8.914378523,6,2023
643665,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,315.0,Sheepshead Bay (CD15),Winter 2018-19,2018-12-01,18.67,12,2018
826073,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Summer 2022,2022-06-01,9.959880539,6,2022
167740,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Annual Average 2012,2011-12-01,17.39,12,2011
166855,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Summer 2012,2012-06-01,14.35,6,2012
166914,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Summer 2013,2013-06-01,14.63,6,2013
741286,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Winter 2020-21,2020-12-01,20.08999115,12,2020
412820,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Winter 2015-16,2015-12-01,21.13,12,2015
412125,386.0,Ozone (O3),Mean,ppb,CD,413.0,Queens Village (CD13),Summer 2016,2016-06-01,34.43,6,2016
166737,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Summer 2010,2010-06-01,16.19,6,2010
166796,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),Summer 2011,2011-06-01,15.36,6,2011
874453,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Annual Average 2023,2023-01-01,6.483274289,1,2023
170371,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Annual Average 2012,2011-12-01,9.66,12,2011
823205,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Summer 2022,2022-06-01,7.006053998,6,2022
823567,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2022,2022-06-01,5.544136503,6,2022
170396,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2012,2011-12-01,7.36,12,2011
823317,375.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,Winter 2021-22,2021-12-01,7.246513807,12,2021
742286,375.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Summer 2021,2021-06-01,7.6181679,6,2021
823458,375.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Winter 2021-22,2021-12-01,5.795551825,12,2021
605786,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Annual Average 2018,2018-01-01,6.18,1,2018
179778,640.0,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,204.0,East New York,2015,2015-01-01,0.1,1,2015
179766,640.0,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,504.0,South Beach - Tottenville,2015,2015-01-01,0.0,1,2015
823457,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Summer 2022,2022-06-01,5.641128028,6,2022
171720,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2012-13,2012-12-01,20.46,12,2012
336692,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2015,2015-06-01,12.04,6,2015
667490,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2019-20,2019-12-01,20.96,12,2019
643535,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2019,2019-06-01,12.56,6,2019
877076,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2023,2023-01-01,15.04427297,1,2023
877078,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2022-23,2022-12-01,18.15226975,12,2022
172643,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2010,2009-12-01,20.2,12,2009
171725,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2012-13,2012-12-01,20.62,12,2012
336707,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2015,2015-06-01,13.18,6,2015
172179,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Summer 2012,2012-06-01,17.13,6,2012
172213,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Summer 2013,2013-06-01,16.77,6,2013
602852,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Annual Average 2018,2018-01-01,19.67,1,2018
741110,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01,10.19669042,6,2021
221943,386.0,Ozone (O3),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2013,2013-06-01,31.79,6,2013
743659,386.0,Ozone (O3),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2021,2021-06-01,31.45354126,6,2021
172167,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2011,2011-06-01,16.24,6,2011
172133,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2010,2010-06-01,16.81,6,2010
412643,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2015-16,2015-12-01,21.62,12,2015
167776,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2013,2012-12-01,22.84,12,2012
336870,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2014-15,2014-12-01,23.58,12,2014
412800,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01,14.49,6,2016
412799,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2015-16,2015-12-01,23.94,12,2015
826365,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01,20.79899333,12,2021
826371,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2021-22,2021-12-01,19.80003203,12,2021
170431,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2013,2012-12-01,8.77,12,2012
411107,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2015-16,2015-12-01,7.96,12,2015
411108,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01,8.05,6,2016
213254,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2013-14,2013-12-01,29.77,12,2013
643642,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2019,2019-01-01,18.19,1,2019
643564,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2019,2019-01-01,24.48,1,2019
823542,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01,6.60710926,12,2021
169487,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2012,2012-06-01,10.4,6,2012
169546,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2013,2013-06-01,10.31,6,2013
877180,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Park Slope and Carroll Gardens (CD6),Winter 2022-23,2022-12-01,23.39786453,12,2022
667706,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2019-20,2019-12-01,27.98,12,2019
643691,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Rego Park and Forest Hills (CD6),Summer 2019,2019-06-01,12.97,6,2019
667802,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Rego Park and Forest Hills (CD6),Winter 2019-20,2019-12-01,24.87,12,2019
877232,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Rego Park and Forest Hills (CD6),Annual Average 2023,2023-01-01,16.40970406,1,2023
