Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
177912,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2012,06-01-2012,12.31
177954,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2013,06-01-2013,12.2
410830,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2016,12/31/2015,6.88
334155,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2014-15,12-01-2014,8.23
173629,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2009,06-01-2009,9.96
173187,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2010-11,12-01-2010,12.13
174275,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2013,12-01-2012,8.13
742365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2021,01-01-2021,6.22951803
173182,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2010-11,12-01-2010,11.44
174270,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2013,12-01-2012,7.85
173624,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2009,06-01-2009,9.65
547570,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2017,01-01-2017,6.75
742364,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2021,06-01-2021,7.692537752
823365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2021-22,12-01-2021,6.593739371
173765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2013,06-01-2013,9.95
173731,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2012,06-01-2012,9.87
334152,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2014-15,12-01-2014,8.63
742362,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2021,01-01-2021,6.429053208
742389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2021,01-01-2021,6.826255998
173181,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2010-11,12-01-2010,11.87
173632,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2009,06-01-2009,11.35
173190,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2010-11,12-01-2010,14.54
174278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2013,12-01-2012,9.7
334179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2014-15,12-01-2014,10.57
547594,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2017,01-01-2017,8.2
823356,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2021-22,12-01-2021,7.246660099
742388,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2021,06-01-2021,8.792481229
173734,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2012,06-01-2012,11.02
173768,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2013,06-01-2013,10.93
410962,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2016,12/31/2015,8.21
605888,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2018,01-01-2018,7.7
823426,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2022,01-01-2022,5.665083598
605863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2017-18,12-01-2017,7.71
823354,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2022,01-01-2022,6.190293563
173122,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2008-09,12-01-2008,14.74
211891,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2013-14,12-01-2013,13.08
605890,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2017-18,12-01-2017,8.65
211882,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2013-14,12-01-2013,10.93
649861,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2019,01-01-2019,6.24
823381,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2022,01-01-2022,5.627665469
173113,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2008-09,12-01-2008,12.69
874391,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2022-23,12-01-2022,6.105061444
874393,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2023,01-01-2023,6.58301364
334112,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2015,06-01-2015,8.97
173666,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2010,06-01-2010,12.64
173700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2011,06-01-2011,12.15
410960,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2015-16,12-01-2015,8.76
410961,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2016,06-01-2016,8.89
823564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2022,06-01-2022,6.146248912
877085,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2023,01-01-2023,17.32567467
877087,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2022-23,12-01-2022,21.77739196
410953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2016,12/31/2015,6.94
173760,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2013,06-01-2013,9.75
173097,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2008-09,12-01-2008,13.49
605815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2017-18,12-01-2017,9.25
649813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Annual Average 2019,01-01-2019,7.32
605881,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2017-18,12-01-2017,7.58
649879,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2019,01-01-2019,6.19
823363,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2022,01-01-2022,5.555328298
173119,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2008-09,12-01-2008,12.4
211888,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2013-14,12-01-2013,10.97
173114,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2008-09,12-01-2008,11.72
211883,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2013-14,12-01-2013,10.35
605866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2017-18,12-01-2017,7.46
649864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2019,01-01-2019,6.01
173233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2012-13,12-01-2012,10.78
173726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2012,06-01-2012,9.61
410938,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2016,12/31/2015,6.51
605864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2018,01-01-2018,6.42
605879,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2018,01-01-2018,6.51
742379,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2021,06-01-2021,7.911146996
742363,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2020-21,12-01-2020,6.48277595
173658,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2010,06-01-2010,10.98
173692,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2011,06-01-2011,10.79
410936,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2015-16,12-01-2015,6.89
410937,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2016,06-01-2016,7.06
650038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2019,01-01-2019,6.65
168442,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2008-09,12-01-2008,12.79
213802,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2013-14,12-01-2013,11.51
177264,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2010-11,12-01-2010,11.47
178608,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2013,12-01-2012,7.82
178458,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Annual Average 2010,12-01-2009,10.33
178472,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2010,12-01-2009,8.98
172637,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2010,12-01-2009,21.22
172190,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2012,06-01-2012,18.77
412627,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2016,12/31/2015,17.56
602900,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2018,01-01-2018,17.55
741092,,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2021,06-01-2021,10.79354872
825883,,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2021-22,12-01-2021,19.71102945
741047,,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2021,06-01-2021,11.36657578
825928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2021-22,12-01-2021,21.0263611
825922,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2021-22,12-01-2021,19.18550528
172238,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2013,06-01-2013,18.56
412654,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2016,12/31/2015,20.38
602927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2018,01-01-2018,20.25
172204,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2012,06-01-2012,18.99
172195,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2012,06-01-2012,16.21
743660,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2021,06-01-2021,30.99122698
741118,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2020-21,12-01-2020,21.48186462
172127,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2010,06-01-2010,17.87
172161,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2011,06-01-2011,17.26
412625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2015-16,12-01-2015,22.45
412626,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2016,06-01-2016,13.11
741052,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2020-21,12-01-2020,21.17469782
412653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2016,06-01-2016,16.36
412652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2015-16,12-01-2015,24.29
172170,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2011,06-01-2011,20.69
877200,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2023,06-01-2023,8.914378523
643665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2018-19,12-01-2018,18.67
826073,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2022,06-01-2022,9.959880539
167740,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2012,12-01-2011,17.39
166855,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2012,06-01-2012,14.35
166914,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2013,06-01-2013,14.63
412822,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2016,12/31/2015,16.21
741286,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2020-21,12-01-2020,20.08999115
412820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2015-16,12-01-2015,21.13
412125,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2016,06-01-2016,34.43
166737,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2010,06-01-2010,16.19
166796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2011,06-01-2011,15.36
874453,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2023,01-01-2023,6.483274289
170371,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2012,12-01-2011,9.66
823205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2022,06-01-2022,7.006053998
823567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,06-01-2022,5.544136503
170396,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2012,12-01-2011,7.36
823317,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2021-22,12-01-2021,7.246513807
742286,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2021,06-01-2021,7.6181679
823458,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2021-22,12-01-2021,5.795551825
410860,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2016,12/31/2015,6.59
605786,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2018,01-01-2018,6.18
179778,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,204,East New York,2015,01-01-2015,0.1
179766,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,504,South Beach - Tottenville,2015,01-01-2015,0
823457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2022,06-01-2022,5.641128028
171720,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2012-13,12-01-2012,20.46
336692,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2015,06-01-2015,12.04
667490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2019-20,12-01-2019,20.96
643535,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2019,06-01-2019,12.56
877076,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2023,01-01-2023,15.04427297
877078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2022-23,12-01-2022,18.15226975
172643,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2010,12-01-2009,20.2
171725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2012-13,12-01-2012,20.62
336707,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2015,06-01-2015,13.18
172179,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2012,06-01-2012,17.13
172213,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2013,06-01-2013,16.77
602852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2018,01-01-2018,19.67
412630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2016,12/31/2015,16.16
741110,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2021,06-01-2021,10.19669042
221943,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2013,06-01-2013,31.79
743659,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2021,06-01-2021,31.45354126
172167,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2011,06-01-2011,16.24
172133,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2010,06-01-2010,16.81
412643,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2015-16,12-01-2015,21.62
167776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,12-01-2012,22.84
336870,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2014-15,12-01-2014,23.58
412800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,06-01-2016,14.49
412799,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,12-01-2015,23.94
412801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2016,12/31/2015,19.31
826365,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,12-01-2021,20.79899333
826371,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2021-22,12-01-2021,19.80003203
170431,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,12-01-2012,8.77
411107,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,12-01-2015,7.96
411108,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,06-01-2016,8.05
213254,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2013-14,12-01-2013,29.77
643642,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2019,01-01-2019,18.19
643564,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2019,01-01-2019,24.48
823542,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,12-01-2021,6.60710926
169487,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2012,06-01-2012,10.4
169546,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2013,06-01-2013,10.31
877180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Park Slope and Carroll Gardens (CD6),Winter 2022-23,12-01-2022,23.39786453
667706,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Crown Heights and Prospect Heights (CD8),Winter 2019-20,12-01-2019,27.98
643691,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Rego Park and Forest Hills (CD6),Summer 2019,06-01-2019,12.97
667802,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Rego Park and Forest Hills (CD6),Winter 2019-20,12-01-2019,24.87
877232,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Rego Park and Forest Hills (CD6),Annual Average 2023,01-01-2023,16.40970406
336869,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Hillcrest and Fresh Meadows (CD8),Summer 2015,06-01-2015,13.5
643697,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Hillcrest and Fresh Meadows (CD8),Summer 2019,06-01-2019,12.53
667814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Hillcrest and Fresh Meadows (CD8),Winter 2019-20,12-01-2019,22.21
605903,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,,Clinton and Chelsea (CD4),Annual Average 2018,01-01-2018,9.14
411115,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,,Hillcrest and Fresh Meadows (CD8),Annual Average 2016,12/31/2015,7.01
825700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,,Ridgewood - Forest Hills,Summer 2022,06-01-2022,10.64357212
825982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,,Willowbrook,Summer 2022,06-01-2022,8.26877671
213608,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Crown Heights and Prospect Heights (CD8),Annual Average 2014,12-01-2013,22.25
166657,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Bay Ridge and Dyker Heights (CD10),Summer 2009,06-01-2009,20.38
167778,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Bay Ridge and Dyker Heights (CD10),Annual Average 2013,12-01-2012,19.48
165890,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Bay Ridge and Dyker Heights (CD10),Winter 2010-11,12-01-2010,29.44
165892,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Borough Park (CD12),Winter 2010-11,12-01-2010,30.42
166659,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Borough Park (CD12),Summer 2009,06-01-2009,21.82
741279,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,South Ozone Park and Howard Beach (CD10),Annual Average 2021,01-01-2021,14.63706828
166716,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Bay Ridge and Dyker Heights (CD10),Summer 2010,06-01-2010,18.08
166775,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Bay Ridge and Dyker Heights (CD10),Summer 2011,06-01-2011,18.06
166718,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Borough Park (CD12),Summer 2010,06-01-2010,19.15
412685,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Central Harlem (CD10),Winter 2015-16,12-01-2015,25.82
412728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Williamsbridge and Baychester (CD12),Summer 2016,06-01-2016,14.07
412727,,Nitrogen dioxide (NO2),Mean,ppb,CD,,Williamsbridge and Baychester (CD12),Winter 2015-16,12-01-2015,20.61
